"site","latitude","longitude"
"http://environment.data.gov.uk/hydrology/id/stations/69976960-10c6-4655-b8f0-85a20bc7ae1d",54.422403,-3.334074
"http://environment.data.gov.uk/hydrology/id/stations/c7e88659-7744-4aa0-b62e-93cb6c25ef2b",51.615727,-0.065253
"http://environment.data.gov.uk/hydrology/id/stations/3281b3cf-9010-4f38-8fec-8f8ba1343ea3",51.876889,-0.28128
"http://environment.data.gov.uk/hydrology/id/stations/c011ca8b-b2b8-4303-85fe-27f81a17fcb9",51.754607,-1.82542
"http://environment.data.gov.uk/hydrology/id/stations/1c1c7743-d410-49e6-a57c-4bfa9097eac7",51.143171,-3.892262
"http://environment.data.gov.uk/hydrology/id/stations/35697b00-555e-48e6-9c48-ca035a78eae2",52.21314,-0.93877
"http://environment.data.gov.uk/hydrology/id/stations/5ea01221-9252-4e29-b92c-9b452255b5be",50.688064,-2.124203
"http://environment.data.gov.uk/hydrology/id/stations/3b5fce31-211e-4999-b7b5-b9fcf1e1ae3d",50.943441,-2.608695
"http://environment.data.gov.uk/hydrology/id/stations/a2ecfd41-65d6-4eb5-883e-1254de07c675",51.45237,-0.520468
"http://environment.data.gov.uk/hydrology/id/stations/20d3f938-c200-4435-b376-b860e3d14432",50.883217,0.381727
"http://environment.data.gov.uk/hydrology/id/stations/724ddcb2-fed1-4e25-b7b7-055348b41fc2",50.55885,-4.637771
"http://environment.data.gov.uk/hydrology/id/stations/d45605aa-9a74-44d7-a684-5c9f3ca763da",51.764828,0.015113
"http://environment.data.gov.uk/hydrology/id/stations/d69fc777-cc14-47e1-993f-283e08920328",53.343667,-2.232387
"http://environment.data.gov.uk/hydrology/id/stations/575d64ff-3205-4213-abe9-ed455d9bc49f",50.531269,-4.221847
"http://environment.data.gov.uk/hydrology/id/stations/77f98c5f-983c-4280-84cb-e2a214d0f516",52.678043,0.547923
"http://environment.data.gov.uk/hydrology/id/stations/1b5206df-b717-411b-982c-9b6b26418156",51.463986,-0.340257
"http://environment.data.gov.uk/hydrology/id/stations/cfb660d2-2aa9-4a18-9607-6dbeec51611a",51.626104,-0.060318
"http://environment.data.gov.uk/hydrology/id/stations/e37d3d7e-592c-4f88-baac-0e359a750c74",52.271248,-0.921995
"http://environment.data.gov.uk/hydrology/id/stations/09613520-a40c-48eb-8260-6266468f5cf3",52.377737,-0.718874
"http://environment.data.gov.uk/hydrology/id/stations/f0ce59f5-6075-4861-8976-be2f44424535",52.226409,-2.730375
"http://environment.data.gov.uk/hydrology/id/stations/f1914b03-f60b-4174-9966-743e4fae2f61",54.525555,-3.416967
"http://environment.data.gov.uk/hydrology/id/stations/5b0b8aff-bc71-48c0-b290-0f9a244ddfa1",53.169664,-2.10495
"http://environment.data.gov.uk/hydrology/id/stations/a49bd26a-9ea4-47ec-b7ab-3a5ceb369e70",53.16629,-2.209408
"http://environment.data.gov.uk/hydrology/id/stations/70e18a89-96dd-4a04-8163-fc685e92bb09",51.220896,-0.569485
"http://environment.data.gov.uk/hydrology/id/stations/a1136eb6-a447-4f77-89f6-5cb8d556898c",51.94917,-2.227052
"http://environment.data.gov.uk/hydrology/id/stations/a555bb0f-cacb-40e8-8e26-f246615c1a77",53.404787,-2.055908
"http://environment.data.gov.uk/hydrology/id/stations/3d095df8-dd9d-4b1b-8cb3-39982654c9b4",53.848003,-2.424337
"http://environment.data.gov.uk/hydrology/id/stations/24cb6c6b-c859-4a45-b651-1468b010af70",52.756966,-1.805621
"http://environment.data.gov.uk/hydrology/id/stations/2f6eea72-5e1e-474d-bcb4-d4b078ee2e90",52.240956,-1.082364
"http://environment.data.gov.uk/hydrology/id/stations/69f4b3e5-a487-4769-aded-0d72062428e7",50.690493,-1.288431
"http://environment.data.gov.uk/hydrology/id/stations/3d00208c-2ec1-4a84-9b0b-5b27b0fc6b7c",51.488753,-0.412558
"http://environment.data.gov.uk/hydrology/id/stations/76722cf0-d87a-42cb-98a3-56f2893547d6",50.657274,-1.301934
"http://environment.data.gov.uk/hydrology/id/stations/34202203-d1dc-4812-843a-715467152795",51.02311,-3.519966
"http://environment.data.gov.uk/hydrology/id/stations/e4ef0a1b-2cd2-4488-b8c1-cdd506ab9b08",50.991791,0.524305
"http://environment.data.gov.uk/hydrology/id/stations/e8d5aa34-fef3-48b8-800b-4c0a9a16327f",52.40777,-0.55541
"http://environment.data.gov.uk/hydrology/id/stations/ddd4ea67-eff3-47b8-972c-dc5239620add",52.332016,-0.681745
"http://environment.data.gov.uk/hydrology/id/stations/cf3b4439-a244-41c8-b3e6-089f5ba5cee2",52.493934,-0.648775
"http://environment.data.gov.uk/hydrology/id/stations/da7b6a82-062b-4723-9d9e-8fb7ca9b52c3",52.642324,-0.496704
"http://environment.data.gov.uk/hydrology/id/stations/971d4ec4-1147-40dd-b03d-a616a02b7817",51.206851,-0.570321
"http://environment.data.gov.uk/hydrology/id/stations/bc7fac98-151e-4220-ab79-455a095ea290",53.97829,-0.334
"http://environment.data.gov.uk/hydrology/id/stations/e8d8e6b8-5100-4946-8ab6-4486eda9572b",53.896103,-2.779699
"http://environment.data.gov.uk/hydrology/id/stations/4b7037a6-a12f-4648-9923-cc7583262bae",50.957409,-0.265959
"http://environment.data.gov.uk/hydrology/id/stations/4fa30952-af41-49a4-bedc-6ca392f09bda",53.989879,-0.378245
"http://environment.data.gov.uk/hydrology/id/stations/044eb050-374f-4b34-8f6c-971b492703f0",50.400865,-4.039459
"http://environment.data.gov.uk/hydrology/id/stations/6c7fdc2b-fb6a-44f4-a7f0-5ca1a1e38486",50.229514,-5.12174
"http://environment.data.gov.uk/hydrology/id/stations/b8e7dfb4-b7ee-452e-976f-1e59a1a661a4",51.437123,-0.512241
"http://environment.data.gov.uk/hydrology/id/stations/d0bdea3c-41c2-4ad7-8b19-28f968b4ce61",51.553141,0.236647
