"site","latitude","longitude"
"A961205050",49.225799437,6.688894022
"A973121001",49.02861696,6.383258017
"A973731001",49.036728538,6.383485804
"A975201001",49.146784283,6.421310648
"A983201001",49.046535877,6.61424975
"A986201001",49.142441775,6.446070936
"A994202001",49.324380879,6.545266799
"A994202002",49.301285018,6.539042896
"B022001001",48.241011146,5.614256845
"B105201001",48.224397022,5.664011145
"B109201001",48.317446134,5.710074637
"B110000001",48.358619594,5.683329781
"B115001001",48.439998867,5.676028819
"B122201001",48.253938727,5.902062956
"B128201001",48.402742968,5.733156323
"B130001001",48.452420212,5.693563084
"B133471001",48.539862387,5.667410145
"B134001001",48.601857218,5.678670353
"B134001002",48.601356666,5.678916146
"B200381001",48.381957384,5.938524302
"B201201001",48.401196004,5.899431971
"B204201001",48.549339386,5.765529958
"B205201001",48.612234147,5.716025411
"B210000101",48.709093481,5.681394869
"B213001001",48.768316795,5.602961919
"B222001001",48.870992372,5.53063369
"B300301001",49.16281994,5.367521862
"B301001001",49.172261032,5.379092841
"B301001002",49.162090062,5.386717554
"B310301001",49.361376167,5.157508709
"B315002001",49.494346826,5.178850491
"B315002002",49.494808611,5.177669183
"B400101001",49.536983467,5.80343548
"B400101101",49.565634096,5.830923294
"B402101001",49.510941115,5.766603965
"B403101001",49.475285856,5.657260509
"B413201001",49.419378452,5.701025967
"B422431001",49.525762461,5.460307525
"B422431101",49.508744903,5.46588626
"B425301001",49.526246417,5.352549691
"B431020001",49.317002131,5.679954795
"B431201001",49.277806047,5.711259478
"B435201001",49.494172723,5.440394695
"B440201001",49.331448847,5.571477587
"B453000101",49.402499694,5.404344638
"B457201001",49.48052278,5.329882234
"B460101001",49.516132934,5.312743043
"B463101001",49.629367897,5.158859906
"B466010101",49.668721571,5.084206019
"B502001001",49.701334161,4.936060665
"B504000101",49.753941814,4.850895474
"B517201001",49.660373067,4.882921052
"B532201001",49.727795887,4.714066451
"B540001001",49.75966562,4.715855889
"B557201001",49.779935674,4.637737085
"B560001001",49.78221986,4.733184158
"B560010101",49.774218453,4.752270876
"B610000201",49.863626647,4.902194102
"B610000301",49.687135146,5.518802166
"B610000401",49.745092549,5.350572711
"B610000601",49.792275382,5.063449798
"B610000701",49.684881114,5.563447063
"B610000801",49.793076541,5.381465466
"B611101001",49.862932676,4.786287894
"B700001001",49.880313503,4.730564947
"B700001002",49.880313503,4.730564947
"B713000101",50.088782013,4.675952521
"B713000201",50.040909182,4.499832536
"B713000301",50.085502549,4.556657575
"B720000001",50.089049099,4.782579717
"B720000002",50.092335449,4.806642899
"B720000003",50.101866633,4.809672784
"B732201001",50.084369331,4.826520214
"B732201101",50.042538916,4.844659376
"D013701001",50.060929215,3.928957894
"D013702001",50.13207979,3.757441177
"D013705001",50.017869586,4.025293675
"D015651001",50.119267626,4.078775783
"D015652001",50.148611018,3.816596803
"D015656001",50.123796793,3.959414853
"D015658001",50.120214133,4.111623421
"D015850001",50.174059161,3.853749551
"D016221001",50.201465601,3.817308485
"D018600001",50.230111373,3.901008461
"D019222001",50.276798581,3.972796644
"D019223001",50.294406085,4.076967684
"D019224001",50.251831572,3.918299111
"D019701001",50.280636835,3.929272605
"D019801001",50.280533912,3.928587119
"D019801101",50.275241609,3.975512999
"D019801201",50.267217453,3.955623166
"D019801301",50.276785341,3.972832676
"D020601001",50.262895069,3.997164348
"D020602001",50.208605847,4.033974236
"E100601001",50.013494784,3.207558715
"E131000201",50.237393972,3.309357499
"E131000202",50.237393972,3.309357499
"E156371001",50.272831929,3.109879957
"E156371002",50.272831929,3.109879957
"E156601001",50.278500176,2.99515082
"E171551001",50.26696695,3.310761189
"E171551101",50.301626776,3.350308756
"E172601001",50.286422431,3.390297109
"E172601002",50.317161263,3.388833055
"E172751001",50.304427279,3.451705781
"E172751201",50.318576432,3.481344882
"E176601001",50.329978539,3.531707092
"E182601001",50.449825741,3.652518947
"E182701001",50.335974383,3.737924126
"E182702001",50.439379773,3.634096004
"E183041001",50.440731846,3.586248981
"E200111001",50.299606956,2.777348091
"E201000301",50.31131128,2.678114261
"E207111001",50.33420328,3.01286271
"E207111002",50.334505039,3.032065792
"E207111003",50.334505039,3.032065792
"E236501001",50.400199254,3.339517786
"E236661001",50.406053565,3.390786829
"E236741001",50.43332509,3.225646977
"E236831001",50.417574631,3.450491596
"E237110501",50.494255647,3.452443839
"E237601001",50.436676059,3.359679157
"E237721001",50.464294765,3.409078791
"E240041101",50.506079616,3.43678603
"E310211001",50.541084013,2.906534519
"E334601001",50.579294593,3.181978941
"E334602001",50.528081061,3.121448409
"E334602201",50.532049659,3.12821866
"E338351001",50.676303383,3.06719516
"E341210001",50.688289523,3.054187099
"E351121001",50.522544139,2.173774434
"E351122001",50.618625475,2.215235836
"E351601001",50.51209874,2.745031917
"E351851001",50.612520005,2.360779503
"E351851201",50.507689396,2.216953009
"E351851301",50.640881966,2.389326776
"E351851401",50.643172276,2.383953127
