key,updated,title,summary,link,name,id,owner,measuringStations,active,from,to,latitude,longitude,region,catchmentName,catchmentNumber,catchmentSize,gauge_id,station_name,river,area,country,source,altitude
2477,1741910400000.0,Vattenföring (Dygn) - LAHOLMS KRV,Latitud: 56.5162 Longitud: 13.0530,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2477.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2477.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2477.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LAHOLMS KRV,2477,Extern,CORE,True,1984-01-13 00:00:00,2025-03-14 00:00:00,56.5162,13.053,98,LAGAN,98000,6028.0,2477,LAHOLMS KRV,LAGAN,6028.0,Sweden,SMHI HydroObs,
2414,1763118000000.0,Vattenföring (Dygn) - LAISVALL,Latitud: 65.9895 Longitud: 17.1955,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2414.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2414.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2414.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LAISVALL,2414,SMHI,CORE,True,1987-07-03 22:00:00,2025-11-14 22:00:00,65.9895,17.1955,28,UMEÄLVEN,28000,1773.6,2414,LAISVALL,UMEÄLVEN,1773.6,Sweden,SMHI HydroObs,
2323,1763118000000.0,Vattenföring (Dygn) - LAJKSJÖN 2,Latitud: 64.2454 Longitud: 16.4582,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2323.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2323.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2323.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LAJKSJÖN 2,2323,Extern/SMHI,CORE,True,1981-11-19 22:00:00,2025-11-14 22:00:00,64.2454,16.4582,38,ÅNGERMANÄLVEN,38000,581.4,2323,LAJKSJÖN 2,ÅNGERMANÄLVEN,581.4,Sweden,SMHI HydroObs,
357,189208800000.0,Vattenföring (Dygn) - LANDVERK,Latitud: 63.3123 Longitud: 12.5926,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/357.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/357.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/357.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LANDVERK,357,SMHI,CORE,False,1908-12-31 22:00:00,1975-12-30 22:00:00,63.3123,12.5926,4,INDALSÄLVEN,40000,1574.0,357,LANDVERK,INDALSÄLVEN,1574.0,Sweden,SMHI HydroObs,
1701,1762984800000.0,Vattenföring (Dygn) - LANDÖSJÖN NEDRE,Latitud: 63.5462 Longitud: 14.2933,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1701.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1701.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1701.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LANDÖSJÖN NEDRE,1701,Extern,CORE,True,1955-12-31 22:00:00,2025-11-12 22:00:00,63.5462,14.2933,4,INDALSÄLVEN,40000,1455.9,1701,LANDÖSJÖN NEDRE,INDALSÄLVEN,1455.9,Sweden,SMHI HydroObs,
5,1763118000000.0,Vattenföring (Dygn) - LANNAVAARA,Latitud: 68.0356 Longitud: 21.9758,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/5.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/5.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/5.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LANNAVAARA,5,SMHI,CORE,True,1922-12-31 22:00:00,2025-11-14 22:00:00,68.0356,21.9758,1,TORNEÄLVEN,1000,3856.21,5,LANNAVAARA,TORNEÄLVEN,3856.21,Sweden,SMHI HydroObs,
813,980805600000.0,Vattenföring (Dygn) - LAPPEASUVANTO,Latitud: 67.4881 Longitud: 21.1148,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/813.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/813.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/813.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LAPPEASUVANTO,813,SMHI,CORE,False,1960-05-17 22:00:00,2001-01-29 22:00:00,67.4881,21.1148,4,KALIXÄLVEN,4000,5647.3,813,LAPPEASUVANTO,KALIXÄLVEN,5647.3,Sweden,SMHI HydroObs,
1736,1741910400000.0,Vattenföring (Dygn) - LASELE KRV,Latitud: 63.5558 Longitud: 16.8252,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1736.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1736.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1736.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LASELE KRV,1736,Extern,CORE,True,1957-01-01 00:00:00,2025-03-14 00:00:00,63.5558,16.8252,38,ÅNGERMANÄLVEN,38000,12494.6,1736,LASELE KRV,ÅNGERMANÄLVEN,12494.6,Sweden,SMHI HydroObs,
2158,529192800000.0,Vattenföring (Dygn) - LAUTAKOSKI 2,Latitud: 67.3654 Longitud: 22.3694,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2158.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2158.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2158.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LAUTAKOSKI 2,2158,SMHI,CORE,False,1974-12-31 22:00:00,1986-10-08 22:00:00,67.3654,22.3694,4,KALIXÄLVEN,4000,6052.0,2158,LAUTAKOSKI 2,KALIXÄLVEN,6052.0,Sweden,SMHI HydroObs,
1815,1577916000000.0,Vattenföring (Dygn) - LEFSEBÄCKEN,Latitud: 59.1691 Longitud: 12.1177,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1815.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1815.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1815.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LEFSEBÄCKEN,1815,SMHI,CORE,False,1961-12-31 22:00:00,2020-01-01 22:00:00,59.1691,12.1177,108,GÖTA ÄLV,108000,5.6,1815,LEFSEBÄCKEN,GÖTA ÄLV,5.6,Sweden,SMHI HydroObs,
896,-1388620800000.0,Vattenföring (Dygn) - LEKSAND 2,Latitud: 60.7292 Longitud: 14.9991,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/896.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/896.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/896.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LEKSAND 2,896,SMHI,CORE,False,1899-12-31 22:00:00,1925-12-31 00:00:00,60.7292,14.9991,53,DALÄLVEN,53000,11973.0,896,LEKSAND 2,DALÄLVEN,11973.0,Sweden,SMHI HydroObs,
1764,1735941600000.0,Vattenföring (Dygn) - LENNARTSFORS KRV,Latitud: 59.3174 Longitud: 11.9018,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1764.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1764.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1764.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LENNARTSFORS KRV,1764,Extern,CORE,True,1945-12-31 22:00:00,2025-01-03 22:00:00,59.3174,11.9018,108,GÖTA ÄLV,108000,1436.3,1764,LENNARTSFORS KRV,GÖTA ÄLV,1436.3,Sweden,SMHI HydroObs,
2437,1009749600000.0,Vattenföring (Dygn) - LERNBO,Latitud: 60.1346 Longitud: 15.3049,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2437.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2437.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2437.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LERNBO,2437,SMHI,CORE,False,1968-12-31 22:00:00,2001-12-30 22:00:00,60.1346,15.3049,61,NORRSTRÖM,61000,1437.8,2437,LERNBO,NORRSTRÖM,1437.8,Sweden,SMHI HydroObs,
2039,1741910400000.0,Vattenföring (Dygn) - LETSI KRV,Latitud: 66.5036 Longitud: 20.3806,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2039.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2039.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2039.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LETSI KRV,2039,Extern,CORE,True,1971-01-01 00:00:00,2025-03-14 00:00:00,66.5036,20.3806,9,LULEÄLVEN,9000,9530.0,2039,LETSI KRV,LULEÄLVEN,9530.0,Sweden,SMHI HydroObs,
1859,1592517600000.0,Vattenföring (Dygn) - LIFFEDARVE,Latitud: 57.4809 Longitud: 18.1968,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1859.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1859.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1859.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LIFFEDARVE,1859,SMHI,CORE,False,1963-07-15 22:00:00,2020-06-18 22:00:00,57.4809,18.1968,118117,,118117,95.8,1859,LIFFEDARVE,,95.8,Sweden,SMHI HydroObs,
10447,1408140000000.0,Vattenföring (Dygn) - LILLA BÖSLID,Latitud: 56.5959 Longitud: 12.9417,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/10447.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/10447.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/10447.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LILLA BÖSLID,10447,Extern,ADDITIONAL,False,1997-05-10 22:00:00,2014-08-15 22:00:00,56.5959,12.9417,99,GENEVADSÅN,99000,7.6,10447,LILLA BÖSLID,GENEVADSÅN,7.6,Sweden,SMHI HydroObs,
1880,300664800000.0,Vattenföring (Dygn) - LILLA MÖLLEBERGA,Latitud: 55.6047 Longitud: 13.1433,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1880.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1880.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1880.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LILLA MÖLLEBERGA,1880,SMHI,CORE,False,1964-10-29 22:00:00,1979-07-12 22:00:00,55.6047,13.1433,9,SEGE Å,90000,186.0,1880,LILLA MÖLLEBERGA,SEGE Å,186.0,Sweden,SMHI HydroObs,
1920,820360800000.0,Vattenföring (Dygn) - LILLA TIVSJÖN NEDRE,Latitud: 62.7119 Longitud: 16.2437,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1920.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1920.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1920.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LILLA TIVSJÖN NEDRE,1920,SMHI,CORE,False,1966-12-31 22:00:00,1995-12-30 22:00:00,62.7119,16.2437,42,LJUNGAN,42000,12.9,1920,LILLA TIVSJÖN NEDRE,LJUNGAN,12.9,Sweden,SMHI HydroObs,
1083,1763118000000.0,Vattenföring (Dygn) - LILLGLÄN,Latitud: 62.6386 Longitud: 12.1278,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1083.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1083.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1083.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LILLGLÄN,1083,SMHI,CORE,True,1932-12-31 22:00:00,2025-11-14 22:00:00,62.6386,12.1278,48,LJUSNAN,48000,64.6,1083,LILLGLÄN,LJUSNAN,64.6,Sweden,SMHI HydroObs,
2283,1763118000000.0,Vattenföring (Dygn) - LILLÄNGET,Latitud: 65.0384 Longitud: 21.2884,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2283.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2283.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2283.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LILLÄNGET,2283,SMHI,CORE,True,1980-05-15 22:00:00,2025-11-14 22:00:00,65.0384,21.2884,17,ÅBYÄLVEN,17000,1324.1,2283,LILLÄNGET,ÅBYÄLVEN,1324.1,Sweden,SMHI HydroObs,
1762,1762984800000.0,Vattenföring (Dygn) - LIMA KRV,Latitud: 60.7962 Longitud: 13.4246,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1762.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1762.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1762.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LIMA KRV,1762,Extern,CORE,True,1959-06-30 22:00:00,2025-11-12 22:00:00,60.7962,13.4246,53,DALÄLVEN,53000,3371.6,1762,LIMA KRV,DALÄLVEN,3371.6,Sweden,SMHI HydroObs,
1882,1763118000000.0,Vattenföring (Dygn) - LISJÖBÄCKEN,Latitud: 60.0413 Longitud: 13.1715,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1882.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1882.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1882.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LISJÖBÄCKEN,1882,SMHI,CORE,True,1964-10-11 22:00:00,2025-11-14 22:00:00,60.0413,13.1715,108,GÖTA ÄLV,108000,40.1,1882,LISJÖBÄCKEN,GÖTA ÄLV,40.1,Sweden,SMHI HydroObs,
2336,1763118000000.0,Vattenföring (Dygn) - LISSBRO,Latitud: 56.8229 Longitud: 14.5297,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2336.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2336.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2336.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LISSBRO,2336,SMHI,CORE,True,1983-05-17 22:00:00,2025-11-14 22:00:00,56.8229,14.5297,86,MÖRRUMSÅN,86000,97.1,2336,LISSBRO,MÖRRUMSÅN,97.1,Sweden,SMHI HydroObs,
2007,242344800000.0,Vattenföring (Dygn) - LIVASTORPET,Latitud: 66.4059 Longitud: 21.7806,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2007.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2007.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2007.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LIVASTORPET,2007,SMHI,CORE,False,1969-04-30 22:00:00,1977-09-05 22:00:00,66.4059,21.7806,7,RÅNEÄLVEN,7000,366.0,2007,LIVASTORPET,RÅNEÄLVEN,366.0,Sweden,SMHI HydroObs,
2257,1741910400000.0,Vattenföring (Dygn) - LJUSNE STRÖMMAR KRV,Latitud: 61.2123 Longitud: 17.0804,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2257.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2257.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2257.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LJUSNE STRÖMMAR KRV,2257,Extern,CORE,True,1951-01-01 00:00:00,2025-03-14 00:00:00,61.2123,17.0804,48,LJUSNAN,48000,19816.9,2257,LJUSNE STRÖMMAR KRV,LJUSNAN,19816.9,Sweden,SMHI HydroObs,
1169,1763118000000.0,Vattenföring (Dygn) - LJUSNEDAL ÖVRE,Latitud: 62.5454 Longitud: 12.6109,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1169.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1169.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1169.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LJUSNEDAL ÖVRE,1169,SMHI,CORE,True,1924-10-01 22:00:00,2025-11-14 22:00:00,62.5454,12.6109,48,LJUSNAN,48000,340.3,1169,LJUSNEDAL ÖVRE,LJUSNAN,340.3,Sweden,SMHI HydroObs,
1964,150415200000.0,Vattenföring (Dygn) - LOMBERGSFALLET,Latitud: 66.4347 Longitud: 21.7792,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1964.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1964.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1964.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LOMBERGSFALLET,1964,SMHI,CORE,False,1967-12-31 22:00:00,1974-10-07 22:00:00,66.4347,21.7792,7,RÅNEÄLVEN,7000,177.0,1964,LOMBERGSFALLET,RÅNEÄLVEN,177.0,Sweden,SMHI HydroObs,
2619,1763118000000.0,Vattenföring (Dygn) - LOVERSBRO,Latitud: 56.5444 Longitud: 16.1835,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2619.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2619.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2619.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LOVERSBRO,2619,SMHI,CORE,True,2012-12-19 22:00:00,2025-11-14 22:00:00,56.5444,16.1835,-9999,HAGBYÅN,78000,463.8,2619,LOVERSBRO,HAGBYÅN,463.8,Sweden,SMHI HydroObs,
130,-1357084800000.0,Vattenföring (Dygn) - LUGNET,Latitud: 59.0779 Longitud: 14.5246,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/130.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/130.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/130.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",LUGNET,130,SMHI,CORE,False,1908-12-31 22:00:00,1926-12-31 00:00:00,59.0779,14.5246,61,NORRSTRÖM,61000,59.0,130,LUGNET,NORRSTRÖM,59.0,Sweden,SMHI HydroObs,
