"gauge_id","latitude","longitude"
"003301A",-25.1818,143.2552
"003301B",-25.18541667,143.28125
"A5041017.1",-34.82997921775,138.564178920015
"A5041017",-34.8299,138.5642
"A5041009",-34.8294,138.5708
"A5041009.1",-34.829552439476,138.570783866823
"607220",-34.52169322,115.89943583
"136201C",-26.40600592,152.029486
"136203A",-26.7367666,151.81880377
"136201B",-26.41230336,152.02617466
"136209A",-26.47004314,152.05752928
"136201A",-26.39699149,152.03156646
"136201D",-26.42412963,152.03936188
"608015",-34.265369123,115.710018276
"G8200048",-12.781901,132.76785
"416410A",-28.43564,151.46416
"416410A",-28.4316,151.46233
"609018",-33.943495199,115.691446755
"422203A",-27.53676,148.72781
"603009",-34.70376787,117.36295696
"130339A",-24.45277828,149.35332933
"108001A",-16.27861464,145.33333369
"119101A",-19.69072778,147.169825
"208006",-32.037467493,151.870859526
"110006B",-17.16555661,145.54555153
"110006A",-17.16499519,145.54916567
"110006C",-17.1635,145.54283333
"110020A",-16.84172222,145.44313889
"110001B",-16.803571,145.631938
"110021A",-17.33747,145.51268
"110005A",-16.83158,145.639559
"110015B",-16.87500281,145.68277647
"110016A",-16.82333242,145.51166869
"110001A",-16.817398,145.638705
"110015A",-16.86850218,145.6732416
"110002A",-17.00224,145.42926
"110001C",-16.80138411,145.61027936
"110003A",-17.25911111,145.53858333
"110014A",-17.16352778,145.54661111
"233233",-38.415487,143.743133
"WP756",-38.44218715,143.738432275
"WP757",-38.452950624,143.724711656
"WP758",-38.436545399,143.738934946
"WP752",-38.44825457,143.736685698
"WP755",-38.446948089,143.721881138
"120106A",-19.68096,145.54056
"120106B",-19.681297,145.54029919
"614062",-32.582944627,116.027316216
"105101A",-15.2816,144.8387
"136110A",-25.08296257,151.38034807
"614128",-32.61304261,115.8196552
"615046",-30.43118949,117.813322246
"612048",-33.11629538,115.83371697
"422212B",-27.906882,148.646734
"422216A",-27.91015,148.65209
"809310",-17.42588984,127.60005168
"130111A",-23.37372797,148.84033392
"130111A",-23.3739,148.84075
"130411A",-21.83888822,148.53083289
"614012",-32.94985578,116.47190197
"120203A",-21.11388889,148.45861111
"612047",-33.233999156,115.897787449
"611049",-33.56105149,115.87784469
"145106A",-27.8025,153.1675
"G8150023",-12.58396,131.064061
"G8150036",-12.587433,131.054266
"G8150152",-12.896794,130.964245
"603005",-34.827562364,117.392868012
"130319A",-24.149887,150.524785
"DD505501.1",-34.7065169499253,138.649351773647
"111103A",-17.30972222,145.92222222
"615047",-32.24763915,117.14195234
"143004A",-27.53555556,153.10944444
"602040",-34.67092887,117.87909333
"609029",-32.914872276,117.603744175
"120301B",-21.533111,146.859645
"416406A",-28.56425,150.86556
"616084",-31.87770254,115.95952564
"G8150322",-12.613975534,131.02342919
"614018",-32.5951,116.0343
"617006",-31.15670303,115.52907997
"616108",-32.123489746,116.031903719
"G8150028",-12.708794,131.00256
"G8155288",-12.703309,130.998097
"G8150027",-12.700905,130.995703
"G8155172",-12.702194439,130.99761667
"915007A",-20.67653,144.06976
"608023",-34.18491195,116.07090439
