gauge_id,altitude,area,river,Codigo_Adicional,Codigo_Operadora_Unidade_UF,Data_Periodo_Climatologica_Fim,Data_Periodo_Climatologica_Inicio,Data_Periodo_Desc_Liquida_Fim,Data_Periodo_Desc_liquida_Inicio,Data_Periodo_Escala_Fim,Data_Periodo_Escala_Inicio,Data_Periodo_Piezometria_Fim,Data_Periodo_Piezometria_Inicio,Data_Periodo_Pluviometro_Fim,Data_Periodo_Pluviometro_Inicio,Data_Periodo_Qual_Agua_Fim,Data_Periodo_Qual_Agua_Inicio,Data_Periodo_Registrador_Chuva_Fim,Data_Periodo_Registrador_Chuva_Inicio,Data_Periodo_Registrador_Nivel_Fim,Data_Periodo_Registrador_Nivel_Inicio,Data_Periodo_Sedimento_Inicio,Data_Periodo_Sedimento_fim,Data_Periodo_Tanque_Evapo_Fim,Data_Periodo_Tanque_Evapo_Inicio,Data_Periodo_Telemetrica_Fim,Data_Periodo_Telemetrica_Inicio,Data_Ultima_Atualizacao,station_name,latitude,longitude,Municipio_Codigo,Municipio_Nome,Operadora_Codigo,Operadora_Sigla,Operadora_Sub_Unidade_UF,Operando,Responsavel_Codigo,Responsavel_Sigla,Responsavel_Unidade_UF,Rio_Codigo,Rio_Nome,Sub_Bacia_Codigo,Sub_Bacia_Nome,Tipo_Estacao,Tipo_Estacao_Climatologica,Tipo_Estacao_Desc_Liquida,Tipo_Estacao_Escala,Tipo_Estacao_Piezometria,Tipo_Estacao_Pluviometro,Tipo_Estacao_Qual_Agua,Tipo_Estacao_Registrador_Chuva,Tipo_Estacao_Registrador_Nivel,Tipo_Estacao_Sedimentos,Tipo_Estacao_Tanque_evapo,Tipo_Estacao_Telemetrica,Tipo_Rede_Basica,Tipo_Rede_Captacao,Tipo_Rede_Classe_Vazao,Tipo_Rede_Curso_Dagua,Tipo_Rede_Energetica,Tipo_Rede_Estrategica,Tipo_Rede_Navegacao,Tipo_Rede_Qual_Agua,Tipo_Rede_Sedimentos,UF_Estacao,UF_Nome_Estacao,codigobacia
56789000,415.0,,"ATLÂNTICO,TRECHO LESTE",RD081,17,,,,,,,,,,,,2008-02-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,FERROS,-19.221635,-42.880091,17259000,FERROS,101,IGAM-MG,,1,101,IGAM-MG,17,56200000,RIO SANTO ANTÔNIO,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56807000,478.0,2190.0,"ATLÂNTICO,TRECHO LESTE",RD082,17,,,,,,,,,,,,2008-02-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,DORES DE GUANHÃES,-19.053757,-42.877466,17231000,DORES DE GUANHÃES,101,IGAM-MG,,1,101,IGAM-MG,17,56243000,RIO GUANHÃES,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56813000,,,"ATLÂNTICO,TRECHO LESTE",,17,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2025-05-12 00:00:00.0,UHE SALTO GRANDE RESERVATÓRIO 2,-19.0889,-42.8467,17088000,BRAÚNAS,23,CEMIG,1,1,23,CEMIG,17,56243000,RIO GUANHÃES,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,3,1,0,0,3,0,MG,MINAS GERAIS,5
56819000,,,"ATLÂNTICO,TRECHO LESTE",,17,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2025-05-12 00:00:00.0,UHE SALTO GRANDE RESERVATÓRIO 1,-19.1417,-42.7533,17088000,BRAÚNAS,23,CEMIG,1,1,23,CEMIG,17,56243000,RIO GUANHÃES,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,3,1,0,0,3,0,MG,MINAS GERAIS,5
56820050,269.0,9095.0,"ATLÂNTICO,TRECHO LESTE",,,,,,,,,,,,,,2017-07-01 00:00:00.0,,,,,,,,,,,2017-11-21 00:00:00.0,UHE PORTO ESTRELA RESERVATÓRIO 2,-19.1133,-42.7178,17361000,JOANÉSIA,408,CONS.PESTRELA,1,1,408,CONS.PESTRELA,,56200000,RIO SANTO ANTÔNIO,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,3,1,0,0,3,0,MG,MINAS GERAIS,5
56820070,,9393.0,"ATLÂNTICO,TRECHO LESTE",,,,,,,,,,,,,,2013-03-01 00:00:00.0,,,,,,,,,,,2017-11-21 00:00:00.0,UHE PORTO ESTRELA RESERVATÓRIO 1,-19.1028,-42.6842,17361000,JOANÉSIA,408,CONS.PESTRELA,1,1,408,CONS.PESTRELA,,56200000,RIO SANTO ANTÔNIO,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,3,1,0,0,3,0,MG,MINAS GERAIS,5
56825001,,,"ATLÂNTICO,TRECHO LESTE",RSA 01M,17,,,,,,,,,,,,2015-12-01 00:00:00.0,,,,,,,,,,,2019-05-30 00:00:00.0,SANTO ANTÔNIO 02 - BELO ORIENTE,-19.1894,-42.4228,17063000,BELO ORIENTE,953,RENOVA,,1,953,RENOVA,17,56200000,RIO SANTO ANTÔNIO,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56826000,,10400.0,"ATLÂNTICO,TRECHO LESTE",RD039,17,,,,2016-01-01 00:00:00.0,,,,,,,,1997-07-01 00:00:00.0,,,,,2020-07-01 00:00:00.0,,,,,,2025-10-10 12:02:34.0,NAQUE,-19.231933,-42.327835,17442200,NAQUE,101,IGAM-MG,,1,101,IGAM-MG,17,56200000,RIO SANTO ANTÔNIO,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,1,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56830010,,,"ATLÂNTICO,TRECHO LESTE",RSA 01(4),17,,,,,,,,,,,,2015-12-01 00:00:00.0,,,,,,,,,,,2019-05-30 00:00:00.0,SANTO ANTÔNIO 01 - NAQUE,-19.2322,-42.3269,17442200,NAQUE,953,RENOVA,,1,953,RENOVA,17,56200000,RIO SANTO ANTÔNIO,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56836000,189.0,,"ATLÂNTICO,TRECHO LESTE",RD083,17,,,,2018-01-01 00:00:00.0,,,,,,,,2008-04-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,PERIQUITO,-19.096794,-42.153936,17498500,PERIQUITO,101,IGAM-MG,,1,101,IGAM-MG,17,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,1,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
56846050,,38310.0,"ATLÂNTICO,TRECHO LESTE",,,,,,,,,,,,,,2015-02-01 00:00:00.0,,,,,,,,,,,2015-08-03 00:00:00.0,UHE BAGUARI RESERVATÓRIO,-19.0314,-42.1325,17277000,GOVERNADOR VALADARES,799,CONS.BAGUARI,1,1,799,CONS.BAGUARI,,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,MG,MINAS GERAIS,5
56846100,,2520.0,"ATLÂNTICO,TRECHO LESTE",RD040,17,,,,,,,,,,,,1999-12-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,GOVERNADOR VALADARES,-19.03922,-42.148561,17277000,GOVERNADOR VALADARES,101,IGAM-MG,,1,101,IGAM-MG,17,56330000,RIO CORRENTE GRANDE,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56846870,207.0,,"ATLÂNTICO,TRECHO LESTE",RD084,17,,,,,,,,,,,,2008-03-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,GOVERNADOR VALADARES,-18.783836,-42.139806,17277000,GOVERNADOR VALADARES,101,IGAM-MG,,1,101,IGAM-MG,17,56350000,RIO SUAÇUI PEQUENO,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56849000,,40300.0,"ATLÂNTICO,TRECHO LESTE",RD044,17,,,,2018-01-01 00:00:00.0,,,,,,,,1999-12-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,GOVERNADOR VALADARES,-18.883142,-41.952865,17277000,GOVERNADOR VALADARES,101,IGAM-MG,,1,101,IGAM-MG,17,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,1,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
56850100,,40900.0,"ATLÂNTICO,TRECHO LESTE",RD045,17,,,,2018-01-01 00:00:00.0,,,,,,,,1989-08-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,GOVERNADOR VALADARES,-18.864679,-41.827925,17277000,GOVERNADOR VALADARES,101,IGAM-MG,,1,101,IGAM-MG,17,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,1,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
56855000,560.0,,"ATLÂNTICO,TRECHO LESTE",RD085,17,,,,,,,,,,,,2008-03-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,COLUNA,-18.355338,-42.792121,17168000,COLUNA,101,IGAM-MG,,1,101,IGAM-MG,17,56400000,RIO SUAÇUÍ GRANDE,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56860300,296.0,,"ATLÂNTICO,TRECHO LESTE",RD086,17,,,,,,,,,,,,2008-03-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,VIRGOLÂNDIA,-18.3766,-42.299106,17719000,VIRGOLÂNDIA,101,IGAM-MG,,1,101,IGAM-MG,17,56400000,RIO SUAÇUÍ GRANDE,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56860500,218.0,,"ATLÂNTICO,TRECHO LESTE",RD087,17,,,,,,,,,,,,2008-03-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,SÃO JOSÉ DA SAFIRA,-18.415657,-42.0519,17629000,SÃO JOSÉ DA SAFIRA,101,IGAM-MG,,1,101,IGAM-MG,17,56460000,RIO URUPUCA,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56860700,170.0,,"ATLÂNTICO,TRECHO LESTE",RD088,17,,,,,,,,,,,,2008-03-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,FREI INOCÊNCIO,-18.589375,-41.799933,17269000,FREI INOCÊNCIO,101,IGAM-MG,,1,101,IGAM-MG,17,56470000,RIO ITAMBACURI,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56861000,,9770.0,"ATLÂNTICO,TRECHO LESTE",RD049,17,,,,2020-01-01 00:00:00.0,,,,,,,,1997-07-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,FREI INOCÊNCIO,-18.573013,-41.912409,17269000,FREI INOCÊNCIO,101,IGAM-MG,,1,101,IGAM-MG,17,56400000,RIO SUAÇUÍ GRANDE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56896000,153.0,,"ATLÂNTICO,TRECHO LESTE",RD089,17,,,,2017-01-01 00:00:00.0,,,,,,,,2008-03-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,GOVERNADOR VALADARES,-18.850511,-41.785397,17277000,GOVERNADOR VALADARES,101,IGAM-MG,,1,101,IGAM-MG,17,56400000,RIO SUAÇUÍ GRANDE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56896005,,,"ATLÂNTICO,TRECHO LESTE",RSG 01,17,,,,,,2015-12-01 00:00:00.0,,,,,,2015-12-01 00:00:00.0,,,,,,,,,,2015-12-01 00:00:00.0,2019-11-18 00:00:00.0,SUAÇUÍ 01 - G. VALADARES,-18.8539,-41.7864,17277000,GOVERNADOR VALADARES,954,DUALBASE,,1,953,RENOVA,17,56400000,RIO SUAÇUÍ GRANDE,56,RIO DOCE,Fluviometrica,0,0,1,0,0,1,0,0,0,0,1,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56916000,178.0,,"ATLÂNTICO,TRECHO LESTE",RD090,17,,,,,,,,,,,,2008-04-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,DOM CAVATI,-18.958399,-41.915232,17695000,TUMIRITINGA,101,IGAM-MG,,1,101,IGAM-MG,17,56521000,RIBEIRÃO TRAIRAS,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56921000,,55100.0,"ATLÂNTICO,TRECHO LESTE",RD053,17,,,,2018-01-01 00:00:00.0,,,,,,,,1997-07-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,GALILÉIA,-18.973204,-41.641915,17273000,GALILÉIA,101,IGAM-MG,,1,101,IGAM-MG,17,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,1,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
56923500,780.0,,"ATLÂNTICO,TRECHO LESTE",RD091,17,,,,,,,,,,,,2008-04-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,CÓRREGO DO PIÃO (próx. nascente),-19.994902,-42.147095,17571500,SANTA BÁRBARA DO LESTE,101,IGAM-MG,,1,101,IGAM-MG,17,56523100,CÓRREGO BARRA ALEGRE,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56925100,,298.0,"ATLÂNTICO,TRECHO LESTE",RD056,17,,,,2018-01-01 00:00:00.0,,,,,,,,1999-12-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,CARATINGA,-19.726114,-42.13313,17134000,CARATINGA,101,IGAM-MG,,1,101,IGAM-MG,17,56523000,RIO CARATINGA,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56929000,348.0,,"ATLÂNTICO,TRECHO LESTE",RD092,17,,,,2018-01-01 00:00:00.0,,,,,,,,2008-04-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,CARATINGA,-19.507949,-41.875884,17309000,INHAPIM,101,IGAM-MG,,1,101,IGAM-MG,17,56523300,RIO PRETO,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56930000,243.0,,"ATLÂNTICO,TRECHO LESTE",RD093,17,,,,2018-01-01 00:00:00.0,,,,,,,,2008-04-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,TARUMIRIM,-19.346446,-41.849731,17683000,TARUMIRIM,101,IGAM-MG,,1,101,IGAM-MG,17,56523000,RIO CARATINGA,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56933010,,,"ATLÂNTICO,TRECHO LESTE",RCR 01,17,,,,,,2015-12-01 00:00:00.0,,,,,,2015-12-01 00:00:00.0,,,,,,,,,,2015-12-01 00:00:00.0,2019-11-18 00:00:00.0,CARATINGA 01 - C. PENA,-19.0633,-41.5308,17184000,CONSELHEIRO PENA,954,DUALBASE,,1,953,RENOVA,17,56523000,RIO CARATINGA,56,RIO DOCE,Fluviometrica,0,0,1,0,0,1,0,0,0,0,1,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56939000,,3220.0,"ATLÂNTICO,TRECHO LESTE",RD057,17,,,,2018-01-01 00:00:00.0,,,,,,,,1997-07-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,CONSELHEIRO PENA,-19.064848,-41.523223,17184000,CONSELHEIRO PENA,101,IGAM-MG,,1,101,IGAM-MG,17,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56941200,,60000.0,"ATLÂNTICO,TRECHO LESTE",RD058,17,,,,2016-01-01 00:00:00.0,,,,,,,,1999-12-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,CONSELHEIRO PENA,-19.163488,-41.466249,17184000,CONSELHEIRO PENA,101,IGAM-MG,,1,101,IGAM-MG,17,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,1,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56944000,132.0,,"ATLÂNTICO,TRECHO LESTE",RD094,17,,,,,,,,,,,,2008-03-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,RESPLENDOR,-19.17679,-41.295787,17542000,RESPLENDOR,101,IGAM-MG,,1,101,IGAM-MG,17,56523500,RIO DO EME,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56949000,,61200.0,"ATLÂNTICO,TRECHO LESTE",RD059,17,,,,2018-01-01 00:00:00.0,,,,,,,,2003-01-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,RESPLENDOR,-19.345722,-41.240672,17542000,RESPLENDOR,101,IGAM-MG,,1,101,IGAM-MG,17,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,1,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
56959000,781.0,,"ATLÂNTICO,TRECHO LESTE",RD095,17,,,,,,,,,,,,2008-05-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,REDUTO,-20.285366,-42.145877,17394000,MANHUAÇU,101,IGAM-MG,,1,101,IGAM-MG,17,56530000,RIO MANHUAÇU,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56961000,530.0,,"ATLÂNTICO,TRECHO LESTE",RD096,17,,,,,,,,,,,,2008-05-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,MANHUAÇU,-20.156749,-41.968342,17394000,MANHUAÇU,101,IGAM-MG,,1,101,IGAM-MG,17,56530600,RIO SÃO MATEUS,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56967001,,1580.0,"ATLÂNTICO,TRECHO LESTE",RD064,17,,,,,,,,,,,,1999-12-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,SANTANA DO MANHUAÇU,-20.112288,-41.923971,17588000,SANTANA DO MANHUAÇU,101,IGAM-MG,,1,101,IGAM-MG,17,56530000,RIO MANHUAÇU,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,2,3,0,0,0,3,0,MG,MINAS GERAIS,5
56978600,180.0,,"ATLÂNTICO,TRECHO LESTE",RD097,17,,,,,,,,,,,,2008-05-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,POCRANE,-19.652864,-41.457832,17518000,POCRANE,101,IGAM-MG,,1,101,IGAM-MG,17,56534000,RIO JOSÉ PEDRO,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56978800,252.0,,"ATLÂNTICO,TRECHO LESTE",RD098,17,,,,,,,,,,,,2008-04-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,POCRANE,-19.532739,-41.653914,17518000,POCRANE,101,IGAM-MG,,1,101,IGAM-MG,17,56530000,RIO MANHUAÇU,56,RIO DOCE,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
56989600,,8720.0,"ATLÂNTICO,TRECHO LESTE",RD065,17,,,,2016-01-01 00:00:00.0,,,,,,,,1997-07-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,AIMORÉS,-19.491911,-41.161589,17011000,AIMORÉS,101,IGAM-MG,,1,101,IGAM-MG,17,56530000,RIO MANHUAÇU,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
56990800,,71300.0,"ATLÂNTICO,TRECHO LESTE",RD067,17,,,,2016-01-01 00:00:00.0,,,,,,,,1999-12-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,AIMORÉS,-19.506462,-41.013699,17011000,AIMORÉS,101,IGAM-MG,,1,101,IGAM-MG,17,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,1,0,0,0,1,0,0,1,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
56990850,89.0,62400.0,"ATLÂNTICO,TRECHO LESTE",,,,,,2016-04-01 00:00:00.0,,2016-04-01 00:00:00.0,,,,,,2016-04-01 00:00:00.0,,,,,,,,,,2016-04-01 00:00:00.0,2020-05-29 00:00:00.0,UHE AIMORÉS BARRAMENTO,-19.4564,-41.0956,17011000,AIMORÉS,1048,ALIANÇA,1,1,1048,ALIANÇA,,56001000,RIO DOCE,56,RIO DOCE,Fluviometrica,0,1,1,0,0,1,0,0,0,0,1,0,6,0,2,1,0,0,3,0,MG,MINAS GERAIS,5
57685000,912.0,,"ATLÂNTICO,TRECHO LESTE",IB001,17,,,,2017-01-01 00:00:00.0,,,,,,,,2009-02-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,RAUL SOARES,-20.448996,-41.8741,17020200,ALTO CAPARAÓ,101,IGAM-MG,,1,101,IGAM-MG,17,57440000,RIO CAPARAÓ,57,"RIOS ITAPEMIRIM,ITABAPOANA E .",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
57710000,753.0,,"ATLÂNTICO,TRECHO LESTE",IB003,17,,,,2016-01-01 00:00:00.0,,,,,,,,2009-02-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,CAIANA,-20.69467,-41.921323,17101000,CAIANA,101,IGAM-MG,,1,101,IGAM-MG,17,57450300,RIO SÃO JOÃO,57,"RIOS ITAPEMIRIM,ITABAPOANA E .",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
58251000,,,"ATLÂNTICO,TRECHO LESTE",BP067,17,,,,,,,,,,,,2020-01-01 00:00:00.0,,,,,2023-04-01 00:00:00.0,,,,,,2025-10-10 12:02:34.0,RIO MANSO,-20.2572,-44.314002,17552000,RIO MANSO,101,IGAM-MG,,1,101,IGAM-MG,17,58250000,RIO MANSO,58,RIO PARAÍBA DO SUL,Fluviometrica,0,0,0,0,0,1,0,0,1,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
58460000,,377.0,"ATLÂNTICO,TRECHO LESTE",BS002,17,,,,,,,,,,,,1998-09-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,JUIZ DE FORA,-21.594387,-43.505037,17367000,JUIZ DE FORA,101,IGAM-MG,,1,101,IGAM-MG,17,58500000,RIO PARAÍBUNA,58,RIO PARAÍBA DO SUL,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
58470550,,760.0,"ATLÂNTICO,TRECHO LESTE",BS006,17,,,,,,,,,,,,2000-02-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,RIO PARAIBUNA (ponte ant. BR-040),-21.678211,-43.433187,17367000,JUIZ DE FORA,101,IGAM-MG,,1,101,IGAM-MG,17,58500000,RIO PARAÍBUNA,58,RIO PARAÍBA DO SUL,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
58470650,,809.0,"ATLÂNTICO,TRECHO LESTE",BS083,17,,,,2000-02-01 00:00:00.0,,,,,,,,2000-02-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,JUIZ DE FORA,-21.717398,-43.399063,17367000,JUIZ DE FORA,101,IGAM-MG,,1,101,IGAM-MG,17,58500000,RIO PARAÍBUNA,58,RIO PARAÍBA DO SUL,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
58480600,,1000.0,"ATLÂNTICO,TRECHO LESTE",BS017,17,,,,1998-09-01 00:00:00.0,,,,,,,,1998-09-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,JUIZ DE FORA,-21.78158,-43.322281,17367000,JUIZ DE FORA,101,IGAM-MG,,1,101,IGAM-MG,17,58500000,RIO PARAÍBUNA,58,RIO PARAÍBA DO SUL,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
58490400,,1090.0,"ATLÂNTICO,TRECHO LESTE",BS018,17,,,,2018-01-01 00:00:00.0,,,,,,,,2000-02-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,MATIAS BARBOSA,-21.85794,-43.334069,17408000,MATIAS BARBOSA,101,IGAM-MG,,1,101,IGAM-MG,17,58500000,RIO PARAÍBUNA,58,RIO PARAÍBA DO SUL,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,MG,MINAS GERAIS,5
58501000,,666.0,"ATLÂNTICO,TRECHO LESTE",BS085,17,,,,2018-01-01 00:00:00.0,,,,,,,,2000-02-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,RIO DO PEIXE (jus. Lima Duarte),-21.819149,-43.766273,17386000,LIMA DUARTE,101,IGAM-MG,,1,101,IGAM-MG,17,58520000,RIO DO PEIXE,58,RIO PARAÍBA DO SUL,Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,2,3,0,0,0,3,0,MG,MINAS GERAIS,5
58501150,681.0,,"ATLÂNTICO,TRECHO LESTE",BS088,17,,,,,,,,,,,,2011-07-01 00:00:00.0,,,,,,,,,,,2025-10-10 12:02:34.0,JUIZ DE FORA,-21.739841,-43.66882,17367000,JUIZ DE FORA,101,IGAM-MG,,1,101,IGAM-MG,17,58520200,RIO GRÃO-MOGOL,58,RIO PARAÍBA DO SUL,Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,MG,MINAS GERAIS,5
